id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1477041728859291650,1477041728859291650,2021-12-31 17:19:24 EST,2021-12-31,17:19:24,-0400,1158696643685998592,hektikistoxic,( ͡° ͜ʖ ͡°),,Hell yea brother those experimental gene therapy vaccines killed her,en,[],[],[],0,0,1,[],[],https://twitter.com/heKtikIstOxIc/status/1477041728859291650,,https://twitter.com/BadMedicalTakes/status/1477037347464044550,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1477041484234952704,1477038688823615495,2021-12-31 17:18:26 EST,2021-12-31,17:18:26,-0400,1648522110,nigelscows,Nigel 🇬🇧Ⓜ️🩸,,"@claire88424030 The smallpox vaccine and the trial MRNA gene therapy are completely different. 
We never saw 3 and soon to be 4 jabs for smallpox.....it worked the first time!",en,['claire88424030'],[],[],1,0,1,[],[],https://twitter.com/NigelsCows/status/1477041484234952704,,,0,,,,,,,,"{'user_id': '1039100235010715648', 'username': 'claire88424030'}",,,,
1477038538491367428,1476732243989180425,2021-12-31 17:06:44 EST,2021-12-31,17:06:44,-0400,3413186585,realearthparty,The Earth Party,,"@inside_job1 @ANerdySocialist @JulieLovesWind @rob_buechner Lol, as if these are ""vaccines.""

Read Moderna's SEC filing. Page 70.

""mRNA is classified by the FDA as a gene therapy.""

Right there. No denial. Don't block me, like every other ""expert"" does when I show them this.

Explain it. Answer for it.

https://t.co/jLuwaPJ56m",en,"['inside_job1', 'anerdysocialist', 'julieloveswind']",['https://www.sec.gov/Archives/edgar/data/1682852/000168285220000017/mrna-20200630.htm'],[],1,0,0,[],[],https://twitter.com/RealEarthParty/status/1477038538491367428,,,0,,,,,,,,"{'user_id': '740203923890446336', 'username': 'inside_job1'}",,,,
1477038496930013188,1476662937234382858,2021-12-31 17:06:34 EST,2021-12-31,17:06:34,-0400,591943404,chavaquiah06,Barnabé06,,"@Luca_Catania70 @franceinfo The plague that has plagued the world for centuries is not eradicated, without any vaccine or gene therapy, but countries are living with it. So we must learn to live alongside the viruses that man creates on earth. Immunity will be done by itself, that's all!! .",en,"['luca_catania70', 'franceinfo']",[],[],2,0,0,[],[],https://twitter.com/chavaquiah06/status/1477038496930013188,,,0,,,,,,,,"{'user_id': '3076420308', 'username': 'Luca_Catania70'}",,,,
1477035760721276929,1476674181919961088,2021-12-31 16:55:42 EST,2021-12-31,16:55:42,-0400,169183680,bensonfan711,Summer Jayne,,"@BathinJapes @carloverkat1 @ASlavitt Lol…you don’t know what real gene therapy is. Listen, Princess, I work for a gene therapy company. The vaccine is NOTHING CLOSE to gene therapy, but thanks for showing how little you know about biology.",en,"['bathinjapes', 'carloverkat1', 'aslavitt']",[],[],1,0,2,[],[],https://twitter.com/BensonFan711/status/1477035760721276929,,,0,,,,,,,,"{'user_id': '35233770', 'username': 'BathinJapes'}",,,,
1477035430713331713,1475592091652685828,2021-12-31 16:54:23 EST,2021-12-31,16:54:23,-0400,1022959828732325888,burtonalexand14,Burton 𝑳𝒖𝒄𝒊𝒇𝒆𝒓 🇺🇦,,"@Messiah_Isha It's exactly what viruses do to propagate. mRNA vaccines merely use the same mechanism. Calling it gene therapy is antivax dog whistling.

Dr Fauci has dedicated his life to saving yours. He is to be commended, not denigrated.

Patents are another issue. Should be rid of them.",en,[],[],[],1,0,0,[],[],https://twitter.com/BurtonAlexand14/status/1477035430713331713,,,0,,,,,,,,"{'user_id': '237719855', 'username': 'Messiah_Isho'}",,,,
1477032686309068809,1476826228854304768,2021-12-31 16:43:29 EST,2021-12-31,16:43:29,-0400,1281514121666723842,nalutece,nalutece,,"@tracyhutchsgt @MSNBC @POTUS mRNA vaccines are not gene therapy.
DNA is in the nucleus (deoxyribonucleic) of the cell. 
The ribosomes (ribonucleic) are not. 
The mRNA from a Covid-19 vaccine does not go into the nucleus--it simply goes to the ribosomes.
https://t.co/74KWatpmjh",en,"['tracyhutchsgt', 'msnbc', 'potus']",['https://www.genomicseducation.hee.nhs.uk/blog/why-mrna-vaccines-arent-gene-therapies/'],[],0,0,0,[],[],https://twitter.com/nalutece/status/1477032686309068809,,,0,,,,,,,,"{'user_id': '1012017470469804032', 'username': 'tracyhutchsgt'}",,,,
1477029610764263425,1476993501904740365,2021-12-31 16:31:15 EST,2021-12-31,16:31:15,-0400,394248214,asapjerg,CJ,,"@MadHatAlice2 @NYPDnews @NYPDPC @NY1 @CBSNewYork @NBCNewYork @fox5ny @ABC7NY @wpix @1010WINS @wcbs880 @News12 You’re not safe if you’re vaccinated, moving to shot number 4 and a booster! A vaccine actually works, this is gene therapy with no long term data on side effects, get over yourself crazy Alice and stop bowing down to Pfizer, i thought liberals hated Big Pharma and Facism?",en,"['madhatalice2', 'nypdnews', 'nypdpc', 'ny1', 'cbsnewyork', 'nbcnewyork', 'fox5ny', 'abc7ny', 'wpix', '1010wins', 'wcbs880', 'news12']",[],[],0,0,0,[],[],https://twitter.com/AsapJerg/status/1477029610764263425,,,0,,,,,,,,"{'user_id': '940415114313895936', 'username': 'MadHatAlice2'}",,,,
1477029378529890311,922168727457513472,2021-12-31 16:30:20 EST,2021-12-31,16:30:20,-0400,26307708,mcfunny,R Marcucio,,"@wendy_Lynnette @Top_Muppetries @ZaynJaffer @DCGreenZone1 @Kathmarval @AGoldsmithEsq @JawKneeFaiv @FrankDElia7 @crabb_vicki @MickusDickus @AndrewLazarus4 @stevenmosher @Mchael21592783M @SkepticalMutant @policing_uk @EstesPga @MdRisette @CoralBlob @Monstercoyliar @melissa94307909 @BrockKrause @doritmi @dodi_rains @carlsmythe @RenfieldThomas @TakethatCt @provaxtexan @tenebra99 @TonyBaduy @ncdave4life @indyymac @quigley_jesse @Kolyin @diederikdk @_mamadeb @gobantwo2 @ghoppe @AndyMac84956921 @LiamKav @SpookyJay36 @BichonAtLaw @deNutrients @floraoddchild @Suesue2point0 @CharaStone6 @chickaboy @smyl2day @AcademicShards @ConsequentialBr @Tony__Heller no it's not gene therapy, it uses an approach to deliver the mRNA based on gene therapy approaches. it is a vaccine.",en,"['wendy_lynnette', 'top_muppetries', 'zaynjaffer', 'dcgreenzone1', 'kathmarval', 'agoldsmithesq', 'jawkneefaiv', 'frankdelia7', 'crabb_vicki', 'mickusdickus', 'andrewlazarus4', 'stevenmosher', 'mchael21592783m', 'skepticalmutant', 'policing_uk', 'estespga', 'coralblob', 'monstercoyliar', 'melissa94307909', 'brockkrause', 'doritmi', 'dodi_rains', 'carlsmythe', 'renfieldthomas', 'takethatct', 'provaxtexan', 'tenebra99', 'tonybaduy', 'ncdave4life', 'indyymac', 'quigley_jesse', 'kolyin', 'diederikdk', '_mamadeb', 'gobantwo2', 'ghoppe', 'andymac84956921', 'liamkav', 'spookyjay36', 'bichonatlaw', 'denutrients', 'floraoddchild', 'suesue2point0', 'charastone6', 'chickaboy', 'smyl2day', 'academicshards', 'consequentialbr', 'tony__heller']",[],[],1,0,4,[],[],https://twitter.com/mcfunny/status/1477029378529890311,,,0,,,,,,,,"{'user_id': '1213246873022001153', 'username': 'wendy_Lynnette'}",,,,
1477028146234937350,922168727457513472,2021-12-31 16:25:26 EST,2021-12-31,16:25:26,-0400,1213246873022001153,wendy_lynnette,ARE WE ALL AWAKE IN THE ROOM?,,@AGoldsmithEsq @mcfunny @ZaynJaffer @DCGreenZone1 @Kathmarval @JawKneeFaiv @FrankDElia7 @crabb_vicki @MickusDickus @AndrewLazarus4 @stevenmosher @Mchael21592783M @SkepticalMutant @policing_uk @EstesPga @MdRisette @CoralBlob @Monstercoyliar @melissa94307909 @BrockKrause @doritmi @dodi_rains @Top_Muppetries @carlsmythe @RenfieldThomas @TakethatCt @provaxtexan @tenebra99 @TonyBaduy @ncdave4life @indyymac @quigley_jesse @Kolyin @diederikdk @_mamadeb @gobantwo2 @ghoppe @AndyMac84956921 @LiamKav @SpookyJay36 @BichonAtLaw @deNutrients @floraoddchild @Suesue2point0 @CharaStone6 @chickaboy @smyl2day @AcademicShards @ConsequentialBr @Tony__Heller It is absolutely a Gene Therapy hence why it can never work as a vaccine and can only produce spike proteins that change the way your immune system works. It was discovered years ago and trialled for HIV patients but has never and will never pass un emergency use,en,"['agoldsmithesq', 'mcfunny', 'zaynjaffer', 'dcgreenzone1', 'kathmarval', 'jawkneefaiv', 'frankdelia7', 'crabb_vicki', 'mickusdickus', 'andrewlazarus4', 'stevenmosher', 'mchael21592783m', 'skepticalmutant', 'policing_uk', 'estespga', 'coralblob', 'monstercoyliar', 'melissa94307909', 'brockkrause', 'doritmi', 'dodi_rains', 'top_muppetries', 'carlsmythe', 'renfieldthomas', 'takethatct', 'provaxtexan', 'tenebra99', 'tonybaduy', 'ncdave4life', 'indyymac', 'quigley_jesse', 'kolyin', 'diederikdk', '_mamadeb', 'gobantwo2', 'ghoppe', 'andymac84956921', 'liamkav', 'spookyjay36', 'bichonatlaw', 'denutrients', 'floraoddchild', 'suesue2point0', 'charastone6', 'chickaboy', 'smyl2day', 'academicshards', 'consequentialbr', 'tony__heller']",[],[],5,0,1,[],[],https://twitter.com/wendy_Lynnette/status/1477028146234937350,,,0,,,,,,,,"{'user_id': '739595086044876800', 'username': 'AGoldsmithEsq'}",,,,
1477027390987534337,1471651596216016903,2021-12-31 16:22:26 EST,2021-12-31,16:22:26,-0400,542889409,cyclowarrior,Big Boat,,"@realrogerwilc0 I have no interest in what you do with your insignificant body.

It’s not gene therapy. If it were, you’d be able to tell me what part of the human genome is altered/modified or replaced by the vaccine.",en,['realrogerwilc0'],[],[],1,0,0,[],[],https://twitter.com/Cyclowarrior/status/1477027390987534337,,,0,,,,,,,,"{'user_id': '17201184', 'username': 'realrogerwilc0'}",,,,
1477025970926145537,1476241697034186754,2021-12-31 16:16:47 EST,2021-12-31,16:16:47,-0400,1210986169824997377,gzzyzyx,GenevieveZzyzyx,,"@pharmgirl1313 @MarketChangers @ControversyCow @sarimsorry @xw33bttv @disclosetv Malone did not create mRNA. 

There ARE medications that prevent diseased genes from expressing themselves. But the covid vaccines are completely different from gene therapy. The spike protein doesn’t do much besides triggering specific immune response. 🤷🏻‍♀️
https://t.co/bV8pQHHTX6",en,"['pharmgirl1313', 'marketchangers', 'controversycow', 'sarimsorry', 'xw33bttv', 'disclosetv']",['https://www.nature.com/articles/d41586-021-02483-w'],[],1,0,0,[],[],https://twitter.com/GZzyzyx/status/1477025970926145537,,,0,,,,,,,,"{'user_id': '1432132044247773185', 'username': 'pharmgirl1313'}",,,,
1477024674580213763,1476949600573571073,2021-12-31 16:11:38 EST,2021-12-31,16:11:38,-0400,2700490890,phil08732883,Lukashenko Doncic,,@typicaljerkoff @XRPDr @H_Rockhoff @catturd2 It’s been proven it’s not experimental gene therapy and that the vaccines are safe. You have no data to say otherwise. Stop living in fear. You think 4 billion ppl are just gonna drop dead in a year? Is it the microchips? Are you afraid of turning magnetic? Why are you so scared?,en,"['typicaljerkoff', 'h_rockhoff', 'catturd2']",[],[],2,0,0,[],[],https://twitter.com/phil08732883/status/1477024674580213763,,,0,,,,,,,,"{'user_id': '1268066618443067392', 'username': 'typicaljerkoff'}",,,,
1477021833723531275,1476647064092258312,2021-12-31 16:00:21 EST,2021-12-31,16:00:21,-0400,1139952336535728128,carrdutton,Anthony Dutton Carr,,@Porcupine666 @ollie_harfield The coronavirus vaccines are not experimental and are not gene therapy.,en,"['porcupine666', 'ollie_harfield']",[],[],1,0,0,[],[],https://twitter.com/CarrDutton/status/1477021833723531275,,,0,,,,,,,,"{'user_id': '263620589', 'username': 'Porcupine666'}",,,,
1477020068433248260,1475955426164412417,2021-12-31 15:53:20 EST,2021-12-31,15:53:20,-0400,3082073341,blackwolfnews,BlackWolfNews,,@haileybanack As a”doctor”you should have been able to look up the last 20(pre-Wuh-Flu)years of studies on masks&amp;known in what few circumstances that they showed limited https://t.co/PbuABAw1YX also should be able distinguish the difference between a real vaccine&amp;a experimental gene therapy.,en,['haileybanack'],['http://effectiveness.You'],[],0,0,0,[],[],https://twitter.com/BlackWolfNews/status/1477020068433248260,,,0,,,,,,,,"{'user_id': '1010236463362035712', 'username': 'haileybanack'}",,,,
1477019455440011269,1437532566945341441,2021-12-31 15:50:54 EST,2021-12-31,15:50:54,-0400,2796138600,dbljeopardyx2,Bob Bobbins,,"@yougoodman16 @ZackSills @wacmabofficial @NICKIMINAJ You're right, gene therapy has nothing to do with vaccines, considering vaccines don't alter the genes inside your body's cells like gene therapy does. Your genes are in your DNA. The COVID-19 vaccines don't do anything to your DNA and therefore are also not gene therapy.",en,"['yougoodman16', 'zacksills', 'wacmabofficial', 'nickiminaj']",[],[],2,0,0,[],[],https://twitter.com/DblJeopardyx2/status/1477019455440011269,,,0,,,,,,,,"{'user_id': '1615444484', 'username': 'yougoodman16'}",,,,
1477018746518749188,1476872537644621826,2021-12-31 15:48:05 EST,2021-12-31,15:48:05,-0400,55366572,elleesee,Lani Elisabeth,,@KingD76088982 @Andy_Its_Lies_4 @PaulAndersonNE6 There are so many different vaccines that don't use live attenuated or dead pathogens so that definition was not changed because of covid. Most vaccines don't offer 100% immunity so they updated that to be more accurate and transparent. There is nothing there about gene therapy.,en,"['kingd76088982', 'andy_its_lies_4', 'paulandersonne6']",[],[],2,0,0,[],[],https://twitter.com/elleesee/status/1477018746518749188,,,0,,,,,,,,"{'user_id': '1399132792424964096', 'username': 'KingD76088982'}",,,,
1477018606542147589,1477018606542147589,2021-12-31 15:47:32 EST,2021-12-31,15:47:32,-0400,1175491176704696321,julie0julie1,ǝᴉlnɾ0ǝᴉlnɾ,,"https://t.co/JRi2ImKYbv They got indemnity for an emergency use VACCINES, not gene therapy. Isn't there a law against this surely! ...isn't this a confession instead of a conference?",en,[],['https://brandnewtube.com/watch/the-bio-revolution-creating-a-new-world-order-thru-a-one-world-religion-of-genetic-therapy_m3Z2FNtVbI4BLfY.html'],[],0,0,0,[],[],https://twitter.com/Julie0julie1/status/1477018606542147589,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1477018505983705088,1477018505983705088,2021-12-31 15:47:08 EST,2021-12-31,15:47:08,-0400,489894993,judyannaggie,judyann451,,"THIS is the video that got mRNA gene-therapy inventor Dr Robert Malone, banned from Twiitter 
The government doesn’t want you to know it’s illegal to force you to get the vaccine Our government is lawless  
https://t.co/TOZpS6drkJ",en,[],['https://gettr.com/post/pl77lh5065'],[],0,0,2,[],[],https://twitter.com/judyannaggie/status/1477018505983705088,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1477017190834610181,1476924818536554500,2021-12-31 15:41:54 EST,2021-12-31,15:41:54,-0400,778631419,0hgoodgrief,0hGoodGrief! ,,"@ScottAdamsSays There were several..... calling mRNA a ""vaccine"" was the first one. If they had used the phrase ""experimental gene therapy"" as in their SEC filing instead of a ""safe"" word like vaccine...
There's also this :
https://t.co/TPqyaYAZOm

@YoureAllDunces",en,"['scottadamssays', 'yourealldunces']",['https://www.thelastamericanvagabond.com/dr-sucharit-bhakdi-interview-covid-vaccine-blood-clot-risk-was-known-ignored-buried/'],[],0,0,0,[],[],https://twitter.com/0hGoodGrief/status/1477017190834610181,,,0,,,,,,,,"{'user_id': '2853461537', 'username': 'ScottAdamsSays'}",,,,
1477015709389570051,1476608221871706114,2021-12-31 15:36:01 EST,2021-12-31,15:36:01,-0400,1458857158230126596,rexharr15,Rex Harrison,,"@CarlSmithingto1 @Worstedjumper @crashandsmash66 The CDC recently changed the definition of vaccine to now be able to call the mRNA gene therapy a ""vaccine"". Simply more proof that they are not being honest with us.",en,"['carlsmithingto1', 'worstedjumper', 'crashandsmash66']",[],[],1,0,0,[],[],https://twitter.com/RexHarr15/status/1477015709389570051,,,0,,,,,,,,"{'user_id': '1438176346501488648', 'username': 'CarlSmithingto1'}",,,,
1477015048673497090,1476707232922308635,2021-12-31 15:33:23 EST,2021-12-31,15:33:23,-0400,20332535,r11rt,Слава Україні 🇨🇦🇺🇦🔌🚗🏍 UBI,,@manifesto2000 mRNA vaccines are not gene therapy. Any doctor who says that is a quack. Gene therapy alters the gene sequence of the cells it attacks. This vaccine does nothing of that sort.,en,['manifesto2000'],[],[],1,0,0,[],[],https://twitter.com/R11RT/status/1477015048673497090,,,0,,,,,,,,"{'user_id': '109064246', 'username': 'manifesto2000'}",,,,
1477013609758740487,1474053489357733893,2021-12-31 15:27:40 EST,2021-12-31,15:27:40,-0400,1448087811542892544,keechiefornes,keechie,,@DanteDLT @AveryB64 @CNN Haha 😂 this is usually what happens when I show people how it is a gene therapy and not a “vaccine.” I get blocked and the conversation abruptly ends.,en,"['dantedlt', 'averyb64', 'cnn']",[],[],1,0,0,[],[],https://twitter.com/keechieFornes/status/1477013609758740487,,,0,,,,,,,,"{'user_id': '985979955212267520', 'username': 'DanteDLT'}",,,,
1477011803196559364,1474053489357733893,2021-12-31 15:20:30 EST,2021-12-31,15:20:30,-0400,1448087811542892544,keechiefornes,keechie,,@AveryB64 @DanteDLT @CNN Yea you choose to highlight half the definition of gene therapy while going along with a totally new definition added for vaccine in 2020 to include mRNA.,en,"['averyb64', 'dantedlt', 'cnn']",[],[],0,0,0,[],[],https://twitter.com/keechieFornes/status/1477011803196559364,,,0,,,,,,,,"{'user_id': '338376987', 'username': 'AveryB64'}",,,,
1477010432745512960,1477010432745512960,2021-12-31 15:15:03 EST,2021-12-31,15:15:03,-0400,1192263074855739393,db33jay,Snooze Button,,My next video I'll prove again that the vaccines being used is gene therapy.,en,[],[],[],0,0,5,[],[],https://twitter.com/Db33Jay/status/1477010432745512960,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1477007891424890882,1477007617952075778,2021-12-31 15:04:57 EST,2021-12-31,15:04:57,-0400,470938834,homieprincess,Big Red,,"A gene therapy that uses a parasite or some type of AI to literally reprogram your cells’ nuclei is not a “vaccine.” That’s a gene therapy and if you don’t understand that much, you are not a scientific thinker in the slightest. Ideology is not science.",en,[],[],[],0,0,0,[],[],https://twitter.com/homieprincess/status/1477007891424890882,,,0,,,,,,,,"{'user_id': '470938834', 'username': 'homieprincess'}",,,,
1477006330598764545,1474053489357733893,2021-12-31 14:58:45 EST,2021-12-31,14:58:45,-0400,1448087811542892544,keechiefornes,keechie,,"@AveryB64 @DanteDLT @CNN But it literally says the FDA categorizes mRNA technology as gene therapy, and that technology is in the “vaccine.” And they changed the definition of vaccine to incorporate mRNA lol. 🤡🤡",en,"['averyb64', 'dantedlt', 'cnn']",[],[],1,0,0,[],[],https://twitter.com/keechieFornes/status/1477006330598764545,,,0,,,,,,,,"{'user_id': '338376987', 'username': 'AveryB64'}",,,,
1477004446886420487,1474053489357733893,2021-12-31 14:51:16 EST,2021-12-31,14:51:16,-0400,1448087811542892544,keechiefornes,keechie,,@AveryB64 @DanteDLT @CNN So when I call it gene therapy because that’s how it is categorized it’s not lying. It’s closer to gene therapy than a vaccine otherwise it would be categorized as so.,en,"['averyb64', 'dantedlt', 'cnn']",[],[],1,0,0,[],[],https://twitter.com/keechieFornes/status/1477004446886420487,,,0,,,,,,,,"{'user_id': '338376987', 'username': 'AveryB64'}",,,,
1477003584323694595,1474053489357733893,2021-12-31 14:47:50 EST,2021-12-31,14:47:50,-0400,338376987,averyb64,Avery,,"@keechieFornes @DanteDLT @CNN Do you understand that mRNA technology is not just used in vaccines? If you do then you will understand that mRNA TECHNOLOGY is CATEGORIZED as gene therapy for the purposes of Taxonomy. mRNA VACCINES are NOT considered ""gene therapy""by anyone. I tweeted links that make this clear",en,"['keechiefornes', 'dantedlt', 'cnn']",[],[],2,0,0,[],[],https://twitter.com/AveryB64/status/1477003584323694595,,,0,,,,,,,,"{'user_id': '1448087811542892544', 'username': 'keechieFornes'}",,,,
1477002849733079041,1476633486416961536,2021-12-31 14:44:55 EST,2021-12-31,14:44:55,-0400,1442266085718323203,takeiteazy2211,Noneya,,@RemRem44073499 @moonsuger813 Your asinine comparisons don’t work.  Those are actual vaccines with decades of testing. These are gene therapy (def of vax changed by CDC for these) that are ineffective. But keep up the sheep work you 🤡.,en,"['remrem44073499', 'moonsuger813']",[],[],1,0,0,[],[],https://twitter.com/takeiteazy2211/status/1477002849733079041,,,0,,,,,,,,"{'user_id': '1444011683937067009', 'username': 'RemRem44073499'}",,,,
1477001662321549320,1477001662321549320,2021-12-31 14:40:12 EST,2021-12-31,14:40:12,-0400,1258276826662739969,phil16663679,PHIL thinker and apply logic.truth searcher.,,its dna injuries they are not vaccines they are gene therapy that splices itself into a persons dna with a synthetic string of d n a what could possibly go wrong adding a 3rd string lol,en,[],[],[],0,0,1,[],[],https://twitter.com/PHIL16663679/status/1477001662321549320,,https://twitter.com/danielkotzin/status/1476983197594488836,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1477000491104182276,1474053489357733893,2021-12-31 14:35:33 EST,2021-12-31,14:35:33,-0400,338376987,averyb64,Avery,,"@keechieFornes @DanteDLT @CNN You have to read beyond the first sentence. The FDA has placed mRNA technology in the category of Gene Therapy b/c some mRNA therapies do alter the DNA.

mRNA VACCINES do NOT alter the DNA of the recipient, which is what gene therapy does. https://t.co/E89O0ggBH2",en,"['keechiefornes', 'dantedlt', 'cnn']",[],['https://pbs.twimg.com/media/FH9cGMZXEAcx2gP.png'],3,0,0,[],[],https://twitter.com/AveryB64/status/1477000491104182276,,,1,https://pbs.twimg.com/media/FH9cGMZXEAcx2gP.png,,,,,,,"{'user_id': '1448087811542892544', 'username': 'keechieFornes'}",,,,
1477000443310088192,1476688948944642052,2021-12-31 14:35:21 EST,2021-12-31,14:35:21,-0400,1409299678127067139,firefighter4g,I am a FREE Firefighter4God!,,"@Vic_Andres @RonSchulerMLA It IS about principle. Show me the science that it is a safe, well tested ""vaccine""! For goodness sake they JUST ADMITTED they falsely called it a vaccine because if you morons knew it was gene therapy you would not have take it.",en,"['vic_andres', 'ronschulermla']",[],[],1,0,1,[],[],https://twitter.com/Firefighter4G/status/1477000443310088192,,,0,,,,,,,,"{'user_id': '24618690', 'username': 'Vic_Andres'}",,,,
