id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1472319574657929219,1472319574657929219,2021-12-18 16:35:15 EST,2021-12-18,16:35:15,-0400,58808978,mackette52,SUE @YouTube ❤ #AnimalAbuse,,"BecauseTHE POISON known as #Covid_19 #vaccine
(GENE THERAPY) is

NOT SAFE+

NOT EFFECTIVE 

WHAT OTHER ""DRUG"" KILLED 18,000

WHAT OTHER ""DRUG"" PERMANENTLY INJURIED 1000s

@pfizer FINED $4BILLION INJURY+DEATH 2others

@pfizer pays4SILENCE
@GOP
@DNC
@Disney
@comcast 
@Discovery https://t.co/2bTOoG6R2P",en,"['pfizer', 'pfizer', 'gop', 'dnc', 'disney', 'comcast', 'discovery']",[],"['https://pbs.twimg.com/media/FG660aVXIAIuzw7.jpg', 'https://pbs.twimg.com/media/FG66085XEAA7E6q.jpg', 'https://pbs.twimg.com/media/FG6613qWUAAmncG.jpg', 'https://pbs.twimg.com/media/FG662PdXEAEE42H.jpg']",0,3,3,"['covid_19', 'vaccine']",[],https://twitter.com/mackette52/status/1472319574657929219,,https://twitter.com/ClayTravis/status/1472229033882660864,1,https://pbs.twimg.com/media/FG660aVXIAIuzw7.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1472285054533464067,1472285054533464067,2021-12-18 14:18:05 EST,2021-12-18,14:18:05,-0400,1310155899508457472,rigkillshot,Rig Killshot,,#omicron covid 19 is running rampant I’m not here to tell you to get vaccinated tho if you do get vaccinated u will not die most likely from Covid Johnson and Johnson vaccine has caused people to have mistrust 875k reactions out of 490 million no deaths pfizer moderna jandj scrap,en,[],[],[],0,0,0,['omicron'],[],https://twitter.com/RigKillshot/status/1472285054533464067,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467994709763268610,1467994709763268610,2021-12-06 18:09:47 EST,2021-12-06,18:09:47,-0400,707679959276511232,mulifayn,Joe Bi Deng,,"Vietnam: 3  covid-19 vaccinated children die,  &amp; their cause of death has been determined as ""overreaction to the vaccine."" ; 120 children hospitalized causing province to suspend Pfizer vaccine batch.",en,[],[],[],0,0,0,[],[],https://twitter.com/MuLifayn/status/1467994709763268610,,https://twitter.com/andrewbostom/status/1467641021379092485,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467989817258565638,1467662297191571459,2021-12-06 17:50:21 EST,2021-12-06,17:50:21,-0400,925304624839561217,taurusbalzof,Taurus Balzof,,"@katstillhere Yes it does... U.S. Court Orders Release of Pfizer COVID-19 Data; 
“in just the first 90 days of the vaccine’s roll out..there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS” It’s insane to mandate a vaccine where a side effect is death.",en,['katstillhere'],[],[],0,0,1,[],[],https://twitter.com/TaurusBalzof/status/1467989817258565638,,,0,,,,,,,,"{'user_id': '808803989416529921', 'username': 'katstillhere'}",,,,
1467989568469315591,1467989568469315591,2021-12-06 17:49:21 EST,2021-12-06,17:49:21,-0400,925304624839561217,taurusbalzof,Taurus Balzof,,"U.S. Court Orders Release of Pfizer COVID-19 Data; 
“in just the first 90 days of the vaccine’s roll out..there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS” It’s insane to mandate a vaccine where a side effect is death.",en,[],[],[],0,1,1,[],[],https://twitter.com/TaurusBalzof/status/1467989568469315591,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467989219192758273,1467974630564671490,2021-12-06 17:47:58 EST,2021-12-06,17:47:58,-0400,3019300528,chris242day,🇺🇸X 2 4🇺🇸,,"@markpoloncarz U.S. Court Orders Release of Pfizer COVID-19 Data; 
“in just the first 90 days of the vaccine’s roll out..there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS” It’s insane to mandate a vaccine where a side effect is death.",en,['markpoloncarz'],[],[],0,0,2,[],[],https://twitter.com/Chris242Day/status/1467989219192758273,,,0,,,,,,,,"{'user_id': '45490102', 'username': 'markpoloncarz'}",,,,
1467988854229635072,1467988854229635072,2021-12-06 17:46:31 EST,2021-12-06,17:46:31,-0400,3019300528,chris242day,🇺🇸X 2 4🇺🇸,,"U.S. Court Orders Release of Pfizer COVID-19 Data; 
“in just the first 90 days of the vaccine’s roll out..there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS” It’s insane to mandate a vaccine where a side effect is death.",en,[],[],[],0,1,2,[],[],https://twitter.com/Chris242Day/status/1467988854229635072,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467967113746792451,1467698916732772360,2021-12-06 16:20:08 EST,2021-12-06,16:20:08,-0400,2640223728,sunnydejavu1,Jimmy Johnson,,"@toddeherman @Redbird1791 Brian Tyson, MD
@btysonmd
“Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""

120 children hospitalized",en,"['toddeherman', 'redbird1791', 'btysonmd']",[],[],0,1,2,[],[],https://twitter.com/Sunnydejavu1/status/1467967113746792451,,,0,,,,,,,,"{'user_id': '17971455', 'username': 'toddeherman'}",,,,
1467963772639744000,1465648829617876992,2021-12-06 16:06:51 EST,2021-12-06,16:06:51,-0400,2640223728,sunnydejavu1,Jimmy Johnson,,"@Roberta_Rakove Brian Tyson, MD
@btysonmd
“Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""

120 children hospitalized",en,"['roberta_rakove', 'btysonmd']",[],[],0,0,0,[],[],https://twitter.com/Sunnydejavu1/status/1467963772639744000,,,0,,,,,,,,"{'user_id': '1513915382', 'username': 'Roberta_Rakove'}",,,,
1467963477192949762,1467554362931089408,2021-12-06 16:05:41 EST,2021-12-06,16:05:41,-0400,2640223728,sunnydejavu1,Jimmy Johnson,,"@Surgeon_General Brian Tyson, MD 
@btysonmd
“Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""

120 children hospitalized",en,"['surgeon_general', 'btysonmd']",[],[],0,0,1,[],[],https://twitter.com/Sunnydejavu1/status/1467963477192949762,,,0,,,,,,,,"{'user_id': '455024343', 'username': 'Surgeon_General'}",,,,
1467963282560413697,1467881265110171649,2021-12-06 16:04:54 EST,2021-12-06,16:04:54,-0400,2640223728,sunnydejavu1,Jimmy Johnson,,"@POTUS @JoeBiden Brian Tyson, MD 
@btysonmd
“Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""

120 children hospitalized",en,"['potus', 'joebiden', 'btysonmd']",[],[],0,0,0,[],[],https://twitter.com/Sunnydejavu1/status/1467963282560413697,,,0,,,,,,,,"{'user_id': '1349149096909668363', 'username': 'POTUS'}",,,,
1467960080515670020,1467960080515670020,2021-12-06 15:52:11 EST,2021-12-06,15:52:11,-0400,1103652165569167360,starknakedbrief,The Stark Naked Brief.,,"NEW - The Food and Drug Administration (FDA) has released the first batch of documents related to Pfizer’s COVID-19 vaccine program after a federal judge ordered that they must comply with a massive FOIA request.

It shows reveals over 1,200 vaccine deaths over a 90-day trial...",en,[],[],[],1,3,10,[],[],https://twitter.com/StarkNakedBrief/status/1467960080515670020,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467934261793771525,1467934261793771525,2021-12-06 14:09:35 EST,2021-12-06,14:09:35,-0400,47149825,marinavanzyl,Marina van Zyl,,"Vaccine Mandates - the very best scientific evidence currently available does not support the widely held contention that COVID-19 vaccination using the Pfizer or Moderna brands lowers risk of death, at least over the first half-year after vaccination.  https://t.co/G7L1uNLkhc",en,[],['https://brownstone.org/articles/vaccine-mandates-unscientific-divisive-and-enormously-costly/'],[],0,0,0,[],[],https://twitter.com/marinavanzyl/status/1467934261793771525,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467882418078109698,1467839126669910016,2021-12-06 10:43:35 EST,2021-12-06,10:43:35,-0400,1415133262255689737,daleofravens,Áine C,,"@Starabara @IrishTimes “Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""”

https://t.co/5UucrtByjY",en,"['starabara', 'irishtimes']",['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],0,0,0,[],[],https://twitter.com/daleofravens/status/1467882418078109698,,,0,,,,,,,,"{'user_id': '80827898', 'username': 'Starabara'}",,,,
1467861207524782093,1467850918813212682,2021-12-06 09:19:18 EST,2021-12-06,09:19:18,-0400,2927367604,sheilayoung61,Sheila Young,,"@PennsylvaniaGov @GovernorTomWolf Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""
https://t.co/si98awG4V0",en,"['pennsylvaniagov', 'governortomwolf']",['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],0,0,0,[],[],https://twitter.com/sheilayoung61/status/1467861207524782093,,,0,,,,,,,,"{'user_id': '3762413663', 'username': 'PennsylvaniaGov'}",,,,
1467857418210185225,1467854614842462210,2021-12-06 09:04:14 EST,2021-12-06,09:04:14,-0400,993706088473149440,nono4611apple,ノノちゃん,,"Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""",en,[],[],[],0,0,0,[],[],https://twitter.com/Nono4611Apple/status/1467857418210185225,,,0,,,,,,,,"{'user_id': '993706088473149440', 'username': 'Nono4611Apple'}",,,,
1467853502407979008,1464250062410760216,2021-12-06 08:48:41 EST,2021-12-06,08:48:41,-0400,1435600829000605708,dontsto31961759,dont_stop_believing,,"@RickNichollsCKL @YouTube “Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""
https://t.co/w1l41is2Bg",en,"['ricknichollsckl', 'youtube']",['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],0,0,0,[],[],https://twitter.com/dontsto31961759/status/1467853502407979008,,,0,,,,,,,,"{'user_id': '531329861', 'username': 'RickNichollsCKL'}",,,,
1467817182881263616,1467765516685221888,2021-12-06 06:24:21 EST,2021-12-06,06:24:21,-0400,1415133262255689737,daleofravens,Áine C,,"@FergalBowers @rtenews vaccine/

“Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""”

https://t.co/5UucrtC69w",en,"['fergalbowers', 'rtenews']",['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],0,1,1,[],[],https://twitter.com/daleofravens/status/1467817182881263616,,,0,,,,,,,,"{'user_id': '216647845', 'username': 'FergalBowers'}",,,,
1467809202395656193,1467801891618832385,2021-12-06 05:52:39 EST,2021-12-06,05:52:39,-0400,3707948429,drlmahlare,Leo,,"@MzwaneleManyi The current COVID-19 vaccines (Pfizer, Moderna, JnJ) all reduce the chances of one getting infected with the virus, if infected, reduces the risk of transmission, severity and death.",en,['mzwanelemanyi'],[],[],2,0,1,[],[],https://twitter.com/DrLMahlare/status/1467809202395656193,,,0,,,,,,,,"{'user_id': '241876167', 'username': 'MzwaneleManyi'}",,,,
1467795209283067906,1467789230768369665,2021-12-06 04:57:02 EST,2021-12-06,04:57:02,-0400,1104652213438345217,yachtgirlmm,yacht girl,,"@piersmorgan These children didn't behave like babies 😔 : 
""3 Children have died following their vaccination with the Pfizer Covid-19 vaccine Hanoi past week. The cause of death has been determined as ""overreaction to the vaccine.""
https://t.co/myeDoXJkM1",en,['piersmorgan'],['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],2,0,15,[],[],https://twitter.com/yachtgirlmm/status/1467795209283067906,,,0,,,,,,,,"{'user_id': '216299334', 'username': 'piersmorgan'}",,,,
1467774800747802631,1467774800747802631,2021-12-06 03:35:57 EST,2021-12-06,03:35:57,-0400,22374005,pablito69,Paul B,,"3 children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine."".  Additionally 120 children hospitalised. https://t.co/yW89QQbe7d",en,[],['https://e.vnexpress.net/news/news/120-children-hospitalized-province-suspends-pfizer-vaccine-batch-4397748.html'],[],1,0,0,[],[],https://twitter.com/pablito69/status/1467774800747802631,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467773028742348800,1467773020861349891,2021-12-06 03:28:54 EST,2021-12-06,03:28:54,-0400,2698190482,husainmasoudi,Masoudi حسين مسعودي,,"Compared with the Pfizer COVID-19 vaccine, the Moderna COVID-19 vaccine has a slightly lower risk of COVID-19 outcomes, including documented SARS-CoV-2 infection, symptomatic COVID-19, and COVID-19-related hospitalization, (ICU) admission, and death, over a 24-week period.

5/6",en,[],[],[],1,0,0,[],[],https://twitter.com/HusainMasoudi/status/1467773028742348800,,,0,,,,,,,,"{'user_id': '2698190482', 'username': 'HusainMasoudi'}",,,,
1467773026989219843,1467773020861349891,2021-12-06 03:28:54 EST,2021-12-06,03:28:54,-0400,2698190482,husainmasoudi,Masoudi حسين مسعودي,,"New large scale study from Harvard Medical School: Moderna vaccine slightly more effective than Pfizer vaccine in preventing COVID-19 infection, hospitalization, and death.

Both vaccines are highly effective and either one is strongly recommended.

4/6",en,[],[],[],1,0,0,[],[],https://twitter.com/HusainMasoudi/status/1467773026989219843,,,0,,,,,,,,"{'user_id': '2698190482', 'username': 'HusainMasoudi'}",,,,
1467743845248999430,1467743845248999430,2021-12-06 01:32:56 EST,2021-12-06,01:32:56,-0400,1382750804621217794,avs_pand,PANDAvsBEAVER,,"Pfizer mRNA COVID19 is a failed ‘vaccine’-NO LONGER RELIABLY PREVENTS infection, re-infection, viral transmission or death from COVID-19. REAFFIRMED 26 August, 2021, by CDC Director Walensky.",en,[],[],[],0,1,2,[],[],https://twitter.com/avs_pand/status/1467743845248999430,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1467696984177926149,1467610373155172353,2021-12-05 22:26:44 EST,2021-12-05,22:26:44,-0400,2841504093,liznyc13,Liz :),,"@GovKathyHochul Covid-19: Pfizer-BioNTech vaccine is “likely” responsible for deaths of some elderly patients, Norwegian review finds

BMJ 2021; 373 doi: https://t.co/8y6xF3eQ5b (Published 27 May 2021)

https://t.co/ILInT27TOF",en,['govkathyhochul'],"['https://doi.org/10.1136/bmj.n1372', 'https://www.bmj.com/content/373/bmj.n1372']",[],0,2,0,[],[],https://twitter.com/LizNYC13/status/1467696984177926149,,,0,,,,,,,,"{'user_id': '2977083957', 'username': 'GovKathyHochul'}",,,,
1467688806304436226,1467688515685306372,2021-12-05 21:54:14 EST,2021-12-05,21:54:14,-0400,1274923789869035520,jehannesd,Jehannes Darc,,"Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""",en,[],[],[],0,0,1,[],[],https://twitter.com/JehannesD/status/1467688806304436226,,,0,,,,,,,,"{'user_id': '1274923789869035520', 'username': 'JehannesD'}",,,,
1467666924691591170,1467610373155172353,2021-12-05 20:27:17 EST,2021-12-05,20:27:17,-0400,1438218959782883328,rowsaboatashore,Michelle Rowsaboatashore,,"@plump_buck @smokedbeefrib @GovKathyHochul Over the past week, three children have died following their vaccination with the Pfizer Covid-19 vaccine in Bac Giang, Hanoi and Binh Phuoc. The cause of death has been determined as ""overreaction to the vaccine.""",en,"['plump_buck', 'smokedbeefrib', 'govkathyhochul']",[],[],0,0,0,[],[],https://twitter.com/rowsaboatashore/status/1467666924691591170,,,0,,,,,,,,"{'user_id': '844302332603043840', 'username': 'plump_buck'}",,,,
