user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
2815381012,2014-10-08T13:32:14.000Z,Beautiful California,896,2054,24027,15
720523703822524416,2016-04-14T08:06:52.000Z,,1368,4969,113147,19
1329566710748172288,2020-11-19T23:26:37.000Z,"btw Trinity Co & Livermore, CA",1448,2615,75767,5
1037267346,2012-12-26T14:36:34.000Z,Yorkshire,40,40,3905,0
3111413668,2015-03-24T19:46:34.000Z,"New York, New York",13673,670,11425,110
1326165252556255237,2020-11-10T14:10:31.000Z,Oregon,1385,1972,11580,6
950110326,2012-11-15T17:13:49.000Z,UK,63,165,5337,0
1306903750485868545,2020-09-18T10:31:59.000Z,Hertfordshire,1804,2692,5115,3
773652671198789632,2016-09-07T22:42:25.000Z,,113,80,28273,0
17301745,2008-11-11T03:15:22.000Z,"San Francisco, CA",2936,1986,15779,120
1129052940,2013-01-28T19:57:08.000Z,"Chester, England",105,179,7950,1
28698268,2009-04-04T00:34:22.000Z,"Atlanta, GA",254,211,512,4
2587967039,2014-06-06T20:53:00.000Z,,326,485,8459,1
1317136985774002178,2020-10-16T16:15:22.000Z,,163,375,383,0
788879917635112961,2016-10-19T23:10:03.000Z,Australia,582,1951,7299,1
993291285162315776,2018-05-07T00:47:51.000Z,,209,162,12464,0
35662518,2009-04-27T03:50:22.000Z,,75,255,2284,0
75691509,2009-09-20T01:38:15.000Z,Earth,409,236,14573,0
1266620849307566081,2020-05-30T06:42:19.000Z,,1,1,256,0
856852362278948864,2017-04-25T12:48:17.000Z,🇨🇦 ,13084,3457,84364,98
1123813949965840385,2019-05-02T04:58:19.000Z,"Victoria, Australia",612,1242,7241,0
1160200911299366912,2019-08-10T14:47:07.000Z,,841,1141,160507,10
14805814,2008-05-16T23:50:53.000Z,,3538,4890,49904,0
106905436,2010-01-21T01:32:40.000Z,,115,834,4246,0
1226023196,2013-02-27T20:49:52.000Z,Bristol England . ,409,418,84934,127
65454536,2009-08-13T20:08:40.000Z,Powys or Alpes Maritimes ⛰,5217,5729,47748,6
191622898,2010-09-16T22:39:07.000Z,"Montgomery County, Maryland",1253,4638,9062,20
1003084416,2012-12-11T02:16:02.000Z,,236,751,20117,0
28536264,2009-04-03T10:13:27.000Z,"England, United Kingdom",28748,2069,61014,56
1302434618956812290,2020-09-06T02:33:24.000Z,"London, Ontario",536,1556,28275,3
127082289,2010-03-28T00:33:32.000Z,,786,2344,117664,39
1358045992432631808,2021-02-06T13:33:30.000Z,,774,1252,16665,0
1108492290,2013-01-21T08:56:28.000Z,"Wolverhampton, England",44,251,655,0
595089669,2012-05-30T23:48:05.000Z,🇺🇸,802,2055,87935,4
205132328,2010-10-20T06:38:56.000Z,In the rearview 🌍🎫,180,645,7110,5
215036455,2010-11-12T21:04:46.000Z,the netherlands,3567,4148,56093,5
2321373440,2014-01-31T21:26:27.000Z,Torquay,1308,2188,4105,29
4196133142,2015-11-15T19:01:02.000Z,"Orlando, FL",347,311,9305,22
825074418011471874,2017-01-27T20:14:05.000Z,"Minnesota, USA ",4708,4448,108273,0
4851092409,2016-01-26T21:17:06.000Z,,31,196,2640,0
120566518,2010-03-06T21:11:20.000Z,,488,576,24916,18
1301490563762577408,2020-09-03T12:02:01.000Z,,204,871,32226,8
1314541592653561859,2020-10-09T12:24:19.000Z,,44,229,2885,0
809731750553325569,2016-12-16T12:07:48.000Z,Muskoka ,323,191,6798,0
1189160497603436545,2019-10-29T12:42:27.000Z,,296,716,10891,0
150756451,2010-06-01T18:58:46.000Z,"Namur, Belgique",162,779,12576,0
1385502512,2013-04-27T21:29:37.000Z,,360,838,18721,11
2703724566,2014-08-03T09:45:45.000Z,New York & Toronto,6065,6387,74006,35
119735705,2010-03-04T13:56:00.000Z,,1266,4079,119909,13
2553218186,2014-06-07T20:04:49.000Z,,391,284,49711,20
250309077,2011-02-10T21:00:22.000Z,"New York, USA",85,149,4781,1
1324135294094970881,2020-11-04T23:44:03.000Z,"Saint-Hyacinthe, Québec",104,150,365,1
1318832628993175553,2020-10-21T08:33:15.000Z,,119,1905,1411,0
1133623515909959680,2019-05-29T06:38:02.000Z,"London, England",15,123,891,6
39057530,2009-05-10T14:57:51.000Z,F.W.I.,1726,2136,56570,25
1244326334291152896,2020-03-29T18:12:11.000Z,"Genève, Suisse",34,225,1722,0
3041137959,2015-02-16T18:13:19.000Z,United States,643,1240,30201,4
41777020,2009-05-22T08:21:36.000Z,"Nantes, France",132,729,8274,4
110213520,2010-01-31T19:22:59.000Z,Planète terre,2288,5001,28272,47
831701006,2012-09-18T19:14:07.000Z,,514,618,152794,1
705062545,2012-07-19T13:24:23.000Z,Canada,374,654,20888,1
1223692081580990465,2020-02-01T19:39:52.000Z,Plague Island,513,767,11631,0
709073627585630208,2016-03-13T17:48:21.000Z,,448,550,13021,3
1270191928613765120,2020-06-09T03:12:52.000Z,,36,162,430,0
453294532,2012-01-02T19:41:34.000Z,,93,417,5771,1
1296736945809154048,2020-08-21T09:12:52.000Z,,0,9,532,0
927242264446988289,2017-11-05T18:32:37.000Z,"South East, England",76,49,3869,1
2356039957,2014-02-22T08:38:49.000Z,,623,1309,44321,4
1322946388687228929,2020-11-01T16:59:54.000Z,,325,856,1904,3
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
560697217,2012-04-23T00:14:20.000Z,"Georgia, USA",4965,974,51400,45
1249009951311347713,2020-04-11T16:22:51.000Z,"Wales, United Kingdom",1705,2240,14562,0
2164758140,2013-10-30T13:09:47.000Z,,25,140,2293,0
105288265,2010-01-15T23:07:59.000Z,,288,781,8755,2
804848613620875268,2016-12-03T00:43:57.000Z,,21,419,1356,3
558477109,2012-04-20T09:26:14.000Z,"Basel, Schweiz",1402,4979,21455,12
1167849256344010754,2019-08-31T17:19:40.000Z,City of God.,29012,131,54135,121
1130899111396413441,2019-05-21T18:12:14.000Z,,27,83,2228,0
115084019,2010-02-17T15:19:58.000Z,Mexico,256,266,18084,12
54886540,2009-07-08T12:55:57.000Z,"Bay Area, CA",12895,11445,296707,260
550407963,2012-04-10T18:15:28.000Z,,86,285,12242,1
476576641,2012-01-28T08:31:42.000Z,,141,688,1933,1
77888292,2009-09-28T01:27:46.000Z,,2854,3742,113487,45
1291848257430315008,2020-08-07T21:26:56.000Z,,2,10,239,0
986154577,2012-12-03T07:40:12.000Z,,162,121,17814,1
1277731629734207489,2020-06-29T22:32:25.000Z,Earth,15,71,7144,2
1965561026,2013-10-16T21:30:21.000Z,Aruba,29,112,2253,2
1654114770,2013-08-07T23:56:58.000Z,GVB Belly Button,406,601,5267,2
325730564,2011-06-28T19:37:59.000Z,Anywhere USA,1952,1261,62891,10
39245720,2009-05-11T13:00:03.000Z,"New York, NY",37188,1765,75390,1190
2786810384,2014-09-02T22:19:07.000Z,United States,1220,3203,4231,0
870811393364250624,2017-06-03T01:16:29.000Z,United States,587,284,104177,4
2712470330,2014-08-06T16:55:07.000Z,"Puerto Rico, USA",255,822,5895,0
1077722859991166978,2018-12-26T00:28:47.000Z,,454,38,4965,4
15661214,2008-07-30T15:07:42.000Z,USA,4063,4328,66342,74
241576003,2011-01-22T16:14:47.000Z,United States 🇺🇸🇺🇸🇺🇸🇺🇸,94,471,2168,1
1268612634376572928,2020-06-04T18:38:39.000Z,,1719,2529,85015,1
2020351,2007-03-23T15:13:43.000Z,somewhere,36708,1917,14376,2243
1326910721444225031,2020-11-12T15:34:07.000Z,"Norfolk, England",662,857,15971,0
128981823,2010-04-02T20:30:18.000Z,Sussex. UK ,589,1588,20499,6
30428980,2009-04-11T10:12:08.000Z,,201,578,3055,1
1238051417497186304,2020-03-12T10:37:27.000Z,,287,213,17488,0
1271893218322288640,2020-06-13T19:52:44.000Z,New Zealand,132,123,7141,0
395746715,2011-10-22T05:26:09.000Z,"Eugene, Oregon, U.S.A., Earth",1220,4976,52342,5
876281221,2012-10-12T19:35:22.000Z,,475,1521,4736,2
253049000,2011-02-16T13:07:47.000Z,"Stockport, England",2439,979,42745,60
1248235285646729217,2020-04-09T13:04:30.000Z,,148,290,27808,5
249828273,2011-02-09T21:33:54.000Z,,492,1093,15404,0
1324983439213416449,2020-11-07T07:54:19.000Z,Parallel Universe,3984,4987,11710,0
1081879119304912896,2019-01-06T11:44:17.000Z,Japan  .  Singapore   ,807,849,26089,14
1325123540677373954,2020-11-07T17:11:17.000Z,,3,159,291,0
838520192443428864,2017-03-05T22:42:47.000Z,"Brisbane, Queensland",35,85,8841,0
369623218,2011-09-07T17:29:01.000Z,,35,143,1436,0
1246192076082925568,2020-04-03T21:46:15.000Z,"Calgary, Alberta",2913,3293,14913,1
988503482025103360,2018-04-23T19:42:50.000Z,"Bronx, New York ",784,810,15661,0
1311189811,2013-03-28T16:57:31.000Z,,3393,3437,46524,7
2576746824,2014-06-19T12:06:49.000Z,Italy,1868,2556,27114,66
1424100013,2013-05-12T21:35:20.000Z,North Wales,939,1053,41556,2
53179439,2009-07-02T20:35:48.000Z,Somewhere Street,171,603,2790,1
900577080,2012-10-23T21:01:32.000Z,,309,496,7765,0
37123909,2009-05-02T03:04:28.000Z,The Upside Down,601,1138,59811,27
1140436597,2013-02-01T18:39:11.000Z,South Wales UK.,2228,3480,110542,4
1360037781318344704,2021-02-12T01:27:45.000Z,"Florida, USA",7,54,977,0
1726635955,2013-09-03T20:46:02.000Z,"Aylesbury, England",3664,3861,11035,4
465813900,2012-01-16T19:25:28.000Z,*link*⬆️see me do my music🎶🎸,686,95,190483,80
1361971488337907717,2021-02-17T09:32:47.000Z,,4,20,6,0
176734707,2010-08-10T08:47:26.000Z,Paradise is Menton France,3671,1184,242500,83
1351710324597030913,2021-01-20T01:57:30.000Z,,345,1239,15831,0
1231323876325494785,2020-02-22T21:04:32.000Z,"Minnesota, USA",1440,2533,31338,0
19217066,2009-01-20T03:12:37.000Z,Near Toronto Canada,4244,4115,9130,30
625477295,2012-07-03T11:22:54.000Z,sheffield,618,979,5867,1
2798971399,2014-09-09T01:07:27.000Z,"Forked River, NJ",278,328,3849,0
266908280,2011-03-16T01:03:51.000Z,USA,929,523,5855,0
1352491769942994945,2021-01-22T05:42:35.000Z,,1,32,53,0
1219789553717825536,2020-01-22T01:11:15.000Z,,19,96,736,0
381686932,2011-09-28T19:18:50.000Z,,2617,5000,223255,54
1352756467204550658,2021-01-22T23:14:54.000Z,,11,18,2181,0
1274029405019312128,2020-06-19T17:21:10.000Z,"California, USA",11086,336,11070,47
1314131477773324291,2020-10-08T09:12:36.000Z,"London, England",36,42,1029,0
17681360,2008-11-27T16:00:26.000Z,Abuja. Nigeria,6422,1224,9211,31
1338056187716268032,2020-12-13T09:40:45.000Z,Maldives in my head,84,60,1030,0
930624661494394880,2017-11-15T02:33:04.000Z,Rio Grande do Sul,79,588,6808,2
1327133794244186115,2020-11-13T06:19:03.000Z,,1252,1146,81240,7
395580658,2011-10-21T22:05:02.000Z,"Chesterfield, Derbyshire , UK",46,88,149,0
1325259080366256129,2020-11-08T02:09:33.000Z,,100,864,3558,0
167293364,2010-07-16T06:09:21.000Z,Freddy's ,1387,1741,38162,13
21121810,2009-02-17T19:41:02.000Z,,801,2460,21900,23
2884173293,2014-11-19T15:55:04.000Z,,2501,2646,22722,1
303836514,2011-05-23T14:09:52.000Z,"Tacoma, WA",11,8,397,0
56741091,2009-07-14T16:30:14.000Z,"Aberdare, Wales",624,1108,17487,7
1199771785148993536,2019-11-27T19:27:47.000Z,"Arlington, Virginia",504,2584,42570,6
1230851953888026624,2020-02-21T13:50:00.000Z,,69,169,3496,1
1911846990,2013-09-27T18:12:37.000Z,Donzoko,2156,1995,158793,23
748407882467663872,2016-06-30T06:48:38.000Z,,142,124,24608,4
40949727,2009-05-18T19:43:07.000Z,On Top Of My World,3828,4981,180485,59
526592095,2012-03-16T17:03:35.000Z,"Texas, USA",663,1429,42128,9
443433185,2011-12-22T05:21:58.000Z,"Johnstown, Ohio",121,286,12405,7
1163942978152517632,2019-08-20T22:37:47.000Z,,2,57,425,0
264045981,2011-03-11T06:54:43.000Z,"Sherman Oaks, CA",3647,2261,10556,22
3911318654,2015-10-16T07:15:19.000Z,,11,55,110,0
1314102372671520768,2020-10-08T07:16:48.000Z,,0,55,342,1
1352867461608189952,2021-01-23T06:35:22.000Z,"  Phoebus,VA ",359,987,15472,5
3300689718,2015-07-29T17:19:38.000Z,,17,2,7097,1
1291963790431420416,2020-08-08T05:06:05.000Z,,2,17,1682,0
4206323944,2015-11-17T01:51:47.000Z,Cook County,685,197,15462,7
590380209,2012-05-25T20:37:31.000Z,"Melbourne, Vic/London, UK",900,1875,128651,216
3139431775,2015-04-04T20:14:32.000Z,"Oregon, USA",3901,3435,7291,12
1121804148377362432,2019-04-26T15:52:05.000Z,,1611,680,33869,13
16155639,2008-09-06T11:23:15.000Z,Remotest Tennessee,190,792,5401,0
1001676966548959232,2018-05-30T04:09:33.000Z,MAYOR TRIPLE THREAT’S SH!THOLE,183,500,9524,0
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
2831601168,2014-09-25T11:15:59.000Z,"London, England",43,23,1095,2
1249330231648886784,2020-04-12T13:35:36.000Z,,3418,4979,14691,11
1223797616112230400,2020-02-02T02:37:59.000Z,"Indiana, USA",142,2511,15945,4
830076676272857088,2017-02-10T15:31:16.000Z,United Snakes,19,82,1015,1
734703626099232768,2016-05-23T11:12:49.000Z,"Bath, England",35145,31562,75153,101
1244558614817378305,2020-03-30T09:34:52.000Z,,58,174,2170,1
1275727618810220544,2020-06-24T09:49:06.000Z,Clermont-Ferrand,57,23,7511,2
1348080020112220165,2021-01-10T01:33:50.000Z,,239,236,21759,7
2472156459,2014-04-09T17:56:31.000Z,"Orlando, FL",27,322,642,0
27706824,2009-03-30T19:17:29.000Z,somewhere,24,185,15433,1
957745577483296768,2018-01-28T22:41:54.000Z,"Ohio, USA",52,212,4161,1
157805278,2010-06-20T23:25:05.000Z,"Washington, DC",259,222,3067,2
1007599495285235712,2018-06-15T12:23:34.000Z,"Louisiana, USA",922,2818,27343,0
16654243,2008-10-08T19:29:52.000Z,Vancouver WA,8563,9381,124261,97
1283729553047814148,2020-07-16T11:46:06.000Z,,233,206,3167,1
1127886292996386817,2019-05-13T10:40:22.000Z,,1140,63,15902,7
878041940612096001,2017-06-23T00:08:06.000Z,Dallas ,61,150,2282,0
1180276709368532992,2019-10-05T00:21:25.000Z,,893,1093,13325,0
3356098522,2015-07-03T02:06:59.000Z,,500,474,9330,3
89760939,2009-11-13T18:27:36.000Z,"Riverside, CA",41,235,6723,1
87989326,2009-11-06T17:31:27.000Z,Iowa - Midwest United States,49,125,2416,0
1355028247159992324,2021-01-29T05:41:34.000Z,Canada,16,0,559,0
990040010555580416,2018-04-28T01:28:27.000Z,Houston/Nantucket,2271,2394,16873,2
1347189732904726533,2021-01-07T14:34:07.000Z,,4,51,482,0
1319297924682035200,2020-10-22T15:22:05.000Z,,590,908,5254,0
1089468882086232064,2019-01-27T10:23:17.000Z,Orlando,15054,15040,11791,7
1001490667338682368,2018-05-29T15:49:16.000Z,,355,25,53733,5
286723230,2011-04-23T15:28:48.000Z,,3040,1518,418003,246
410367216,2011-11-12T00:43:51.000Z,"Orlando, FL",1586,2282,17061,1
2168184897,2013-11-04T15:58:11.000Z,,52,104,2140,0
60181921,2009-07-25T23:56:52.000Z,NewYork on my mind,145,539,19164,2
1068957877,2013-01-07T18:27:07.000Z,,429,1940,22540,2
1311768302834921482,2020-10-01T20:42:13.000Z,"Grand Rapids, MI",109,483,4207,0
1103015687432429569,2019-03-05T19:33:27.000Z,,371,575,13788,0
2766805044,2014-08-25T16:03:40.000Z,United Kingdom,1303,2057,22756,35
22354211,2009-03-01T11:24:29.000Z,Australia,36,119,3790,1
812433244079595521,2016-12-23T23:02:34.000Z,,267,584,20685,2
322921197,2011-06-23T23:41:30.000Z,"Boston, MA",458,2286,6049,1
296064957,2011-05-10T04:14:12.000Z,Thedas,1523,3013,187936,49
1346443790001852416,2021-01-05T13:10:04.000Z,,73,108,5335,0
970597053792423936,2018-03-05T09:49:05.000Z,"Morpeth, England",3931,4936,24462,0
58940895,2009-07-21T22:17:07.000Z,"Dayton, OH",2542,511,53638,153
401764453,2011-10-31T01:50:38.000Z,"DuPont, WA",670,1288,18801,1
197256293,2010-10-01T01:09:54.000Z,San Diego,925,2869,13706,5
93776954,2009-12-01T03:12:02.000Z,"Adelaide, Australia",503,2650,12241,4
791905824390180864,2016-10-28T07:33:56.000Z,wisco,5673,717,69320,12
1220632294874107904,2020-01-24T09:00:05.000Z,United Kingdom,1391,1099,6361,1
808351695973548033,2016-12-12T16:43:57.000Z,,35,206,3080,0
736174685298298880,2016-05-27T12:38:17.000Z,3rd District of the Union,11,20,144,1
126632994,2010-03-26T14:00:42.000Z,"Texas, USA",1876,2931,3945,21
283887947,2011-04-18T06:23:58.000Z,Where ever I happen to be,202,1000,6053,4
1411219694,2013-05-07T20:52:56.000Z,"London, England ",75093,609,25386,306
1238458409835466755,2020-03-13T13:34:51.000Z,"England, United Kingdom",46,11,6702,3
23576018,2009-03-10T10:05:23.000Z,The Garden of England ,2854,590,45259,39
288278237,2011-04-26T15:25:12.000Z,UK,3232,1043,3019,37
252824869,2011-02-16T00:21:16.000Z,"Ontario, Canada",2828,4995,2074,12
1353894589699141632,2021-01-26T02:37:10.000Z,,235,39,232,5
4534461314,2015-12-12T03:56:35.000Z,,3105,5000,161422,72
1371248539154649088,2021-03-14T23:55:11.000Z,Buy Side,1636,360,3500,13
19495825,2009-01-25T17:24:36.000Z,United States,452,242,24409,11
1361759263933292547,2021-02-16T19:28:33.000Z,"Minneapolis, MN",40,302,2142,1
1327524977457963010,2020-11-14T08:13:31.000Z,,2,25,596,0
