id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291072666351394817,1291072666351394817,2020-08-05 14:04:45 EDT,2020-08-05,14:04:45,-0400,712019955567300608,proverbs031,LJG,,"@drsanjaygupta @CNNPolitics  What proof will FDA provide that any COVID-19 vaccine they approve is safe &amp; effective? Sadly FDA&amp;CDC seem to acquiesce to trump who is neither a doctor nor a scientist. Case in point, hydroxychloroquine, only granted emergency use b/c of trump",en,"['drsanjaygupta', 'cnnpolitics']",[],[],0,0,0,[],[],https://twitter.com/Proverbs031/status/1291072666351394817,,,0,,,,,,,,"{'user_id': '18170896', 'username': 'drsanjaygupta'}",,,,
1294402870368968715,1294402870368968715,2020-08-14 18:37:47 EDT,2020-08-14,18:37:47,-0400,902371559578460160,jessanders1211,Jesse Anderson,,"It may be time to accept that the world as it existed before COVID May never return. CDC now estimates 3 months of immunity if you get COVID and recover. FDA will approve vaccines starting at 50% efficacy. COVID might not be going away for a long time, friends.",en,[],[],[],0,0,1,[],[],https://twitter.com/jessanders1211/status/1294402870368968715,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1294609406135607296,1293695018717175810,2020-08-15 08:18:29 EDT,2020-08-15,08:18:29,-0400,2852566999,chrishesselbach,Swedish Cowboy,,"@MagaMTMama @drsimonegold Because the CDC, NIH both knew it worked back in 2005. Why do you think the FDA won't approve it for Covid-19 use and some states are banning it for Covid-19. It's all about the election and the vaccine.",en,"['magamtmama', 'drsimonegold']",[],[],0,0,0,[],[],https://twitter.com/ChrisHesselbach/status/1294609406135607296,,,0,,,,,,,,"{'user_id': '745379554752077824', 'username': 'MagaMTMama'}",,,,
1298727547694387213,1298727547694387213,2020-08-26 17:02:31 EDT,2020-08-26,17:02:31,-0400,870992683728109572,theoldmanike,Old man Gordon,,"Come on Chuck. You know exactly what his ""plan"" is. Stop as much testing as possible. Make the numbers go down. Lie about the Covid-19 deaths calling them seasonal flu. With the fake CDC, approve a Russian type vaccine, so his base will believe he's concurred the pandemic.",en,[],[],[],0,0,0,[],[],https://twitter.com/theoldmanike/status/1298727547694387213,,https://twitter.com/SenSchumer/status/1298722629180825601,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1298663086069612545,1298663086069612545,2020-08-26 12:46:22 EDT,2020-08-26,12:46:22,-0400,3295594491,devashishmitra_,Devashish Mitra,,Trump is playing politics with our lives. He is getting FDA to approve cures (and probably vaccines later) without completing randomized trials. Now got CDC to reverse the guideline that people in close contact with a covid-positive person need to get tested. Pathetic!,en,[],[],[],2,0,0,[],[],https://twitter.com/DevashishMitra_/status/1298663086069612545,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1298632667718721536,1298632667718721536,2020-08-26 10:45:30 EDT,2020-08-26,10:45:30,-0400,2605998816,thehopper2000,michael hopper,,Scientists worry FDA could be pressured to approve COVID vaccine before it's fully tested https://t.co/NQcg051hdi I looked up the CDC Data on their website and the average increase in mortality was less than 2%! This will not make Americans confident in Vaccines!,en,[],['http://a.msn.com/01/en-us/BB18nZzO?ocid=st'],[],0,0,0,[],[],https://twitter.com/thehopper2000/status/1298632667718721536,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1298280822064082954,1297669083874430976,2020-08-25 11:27:23 EDT,2020-08-25,11:27:23,-0400,828835721481908227,jdub047,Jen W,,"@EricTopol @ScottGottliebMD @SteveFDA @US_FDA @CDCgov Exactly! In addition to being completely disgraceful regarding current COVID-19 treatments, this destroys FDA's reputation, corroding public trust in any future vaccine they approve.",en,"['erictopol', 'scottgottliebmd', 'stevefda', 'us_fda', 'cdcgov']",[],[],1,1,2,[],[],https://twitter.com/jdub047/status/1298280822064082954,,,0,,,,,,,,"{'user_id': '86626845', 'username': 'EricTopol'}",,,,
1298180758893236224,1298117373464137728,2020-08-25 04:49:46 EDT,2020-08-25,04:49:46,-0400,1110764602227220480,idacoll11,@IdaColl1,,"@realDonaldTrump @realDonaldTrump will continue to risk lives for his personal benefit. He pressured CDC to approve plasma treatment, the next will be a COVID-19 vaccine that had not properly undergone testing for its efficacy. I will certainly wait longer for a reliable vaccine. VOTE OUT trump!",en,"['realdonaldtrump', 'realdonaldtrump']",[],[],1,1,2,[],[],https://twitter.com/IdaColl11/status/1298180758893236224,,,0,,,,,,,,"{'user_id': '25073877', 'username': 'realDonaldTrump'}",,,,
1297914275588124672,1297913347409510400,2020-08-24 11:10:52 EDT,2020-08-24,11:10:52,-0400,723633786,iamtdp,Prasad,,"@RaisinaSeries OK, if Trump arm-twists FDA/CDC they will approve any vaccine as COVID vaccine. Height of ....",en,['raisinaseries'],[],[],0,0,0,[],[],https://twitter.com/Iamtdp/status/1297914275588124672,,,0,,,,,,,,"{'user_id': '1099124418', 'username': 'RaisinaSeries'}",,,,
1299036922392784897,1299036922392784897,2020-08-27 13:31:51 EDT,2020-08-27,13:31:51,-0400,256635789,sonofsarcasm,The GOP is full of traitors 🏳️‍🌈🇺🇸 ❤️🇺🇦,,"CDC was FORCED to change policies on testing BY THE WHITE HOUSE 
HHS controls ALL THE DATA  regarding Covid infection rates nationwide 
The FDA is being pressured BY THE WHITE HOUSE to approve vaccines ahead of clinical trials
This is putting politics above public health.",en,[],[],[],0,0,0,[],[],https://twitter.com/sonofsarcasm/status/1299036922392784897,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1298930223510061056,1298637609871212545,2020-08-27 06:27:52 EDT,2020-08-27,06:27:52,-0400,878417619711381505,tamaramacomber,Tamara,,"@realDonaldTrump Speaking of China, do you really expect us to have confidence in any covid vaccines or therapies when you are obviously using your power to pressure the cdc and fda to approve drugs and change policies to benefit you and your reelection chances?",en,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/TamaraMacomber/status/1298930223510061056,,,0,,,,,,,,"{'user_id': '25073877', 'username': 'realDonaldTrump'}",,,,
1298882905977094144,1298879689382072321,2020-08-27 03:19:51 EDT,2020-08-27,03:19:51,-0400,16819561,tullycast,Tom Friedman's Magical Taxi Driver⚡,,"@CNNPolitics A straight-up naked political move by the CDC while Fauci was still under sedation from his throat polyp surgery.
One of the biggest dangers of this COVID 19 are the asymptomatic spreaders.
And they're expecting people to trust the CDC when they eventually approve a vaccine?
jfc",en,['cnnpolitics'],[],[],4,0,8,[],[],https://twitter.com/Tullycast/status/1298882905977094144,,,0,,,,,,,,"{'user_id': '13850422', 'username': 'CNNPolitics'}",,,,
1298843825620819968,1298828636041216001,2020-08-27 00:44:34 EDT,2020-08-27,00:44:34,-0400,940933390538346496,pgyclk,NuVegan,,"@ianinamerica @politico They are up to something.
Like an “October surprise”
He forced the CDC to slow down testing, so it will look like he’s doing a great job. 
I’m worried he will force the FDA to approve a dangerous vaccine.
Why did Kudlow keep saying Covid Was, as if it’s over?",en,"['ianinamerica', 'politico']",[],[],0,1,2,[],[],https://twitter.com/PGYCLK/status/1298843825620819968,,,0,,,,,,,,"{'user_id': '1933200439', 'username': 'ianinamerica'}",,,,
1300212427787702272,1300212427787702272,2020-08-30 19:22:54 EDT,2020-08-30,19:22:54,-0400,1221966782925176833,paulsan56345114,PJ,,Trump pressuring the FDA to release poorly tested vaccine. Why didn’t he pressure them to approve independent covid tests from labs when CDC test hit issues in Feb? Because he preferred to lie and deny any issues existed. Delay cost lives.  https://t.co/aRj5r4KyBW,en,[],['https://www.theguardian.com/world/2020/aug/30/fda-covid-19-vaccine-fast-track?CMP=Share_iOSApp_Other'],[],0,0,0,[],[],https://twitter.com/PaulSan56345114/status/1300212427787702272,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301283351270174721,1301281546754822144,2020-09-02 18:18:22 EDT,2020-09-02,18:18:22,-0400,17928003,idster,"Idan (""eden"") Solon (""sew-lin"")",,"@RachelBitecofer No. Biden needs to hit all topics. Most importantly Trump's lies &amp; 2nd how Dems are better on economy, stock market &amp; budget deficit &amp; how Trump is no exception. If you make it only covid, Trump will blame China, say Biden is not better, promise vaccine, pressure CDC to approve",en,['rachelbitecofer'],[],[],0,0,1,[],[],https://twitter.com/idster/status/1301283351270174721,,,0,,,,,,,,"{'user_id': '764187379', 'username': 'RachelBitecofer'}",,,,
1301263541886808064,1301263541886808064,2020-09-02 16:59:39 EDT,2020-09-02,16:59:39,-0400,1382167207,collipriest,STAND WITH UKRAINE!,,Because of my age I am at higher risk of having a serious illness if I get Covid.   But I do not trust the CDC any more and will NOT take any vaccine they approve until it has been  tested on the general population for months and we get to see real world results.,en,[],[],[],1,1,0,[],[],https://twitter.com/collipriest/status/1301263541886808064,,https://twitter.com/CNN/status/1301259143790157827,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1300918874997653505,1300901378525716480,2020-09-01 18:10:04 EDT,2020-09-01,18:10:04,-0400,1292523954,dahiyanah,DI,,@katiecouric Can we TRUST the FDA and the CDC (with their current leaders) when they approve/recommend a new Covid-19 vaccine (whenever that us) ?  I will get it but I DON’T TRUST The WHITE HOUSE administration/government. So I might wait.  Thanks!,en,['katiecouric'],[],[],0,0,1,[],[],https://twitter.com/Dahiyanah/status/1300918874997653505,,,0,,,,,,,,"{'user_id': '18812301', 'username': 'katiecouric'}",,,,
1300644198199078912,1300644198199078912,2020-08-31 23:58:36 EDT,2020-08-31,23:58:36,-0400,845076924825186305,boudicc53237048,Boudicca,,The CDC has gone against the medical community by issuing Trump’s bogus COVID testing guidelines. Now he has also corrupted the FDA which says it is willing to approve a vaccine that has not undergone critical 3rd stage testing. Doesn’t anyone remember the thalidomide tragedy??,en,[],[],[],0,0,0,[],[],https://twitter.com/Boudicc53237048/status/1300644198199078912,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301649588592541697,1301567334063263744,2020-09-03 18:33:40 EDT,2020-09-03,18:33:40,-0400,824403864627539968,mad_fladem,Lynne Capehart,,@cjohnsonspider2 I’ve been wondering about that. My mom’s doctor said he would have no problem getting the Covid vaccine. I expressed my concern that Trump would pressure the FDA and CDC to approve it before it had been thoroughly tested. He said that wouldn’t happen; the FDA wouldn’t succumb.,en,['cjohnsonspider2'],[],[],1,0,0,[],[],https://twitter.com/Mad_Fladem/status/1301649588592541697,,,0,,,,,,,,"{'user_id': '1489265850', 'username': 'cjohnsonspider2'}",,,,
1301597962028699649,1301597962028699649,2020-09-03 15:08:31 EDT,2020-09-03,15:08:31,-0400,1164502099062902784,seesawpodcast,The SeeSaw,,"White House spokeswoman said on Thursday there is no political pressure on the U.S. drugs regulator to quickly approve a vaccine for COVID-19 after drugmakers and the CDC suggested one could be ready just ahead of the Nov. presidential election.
https://t.co/wCNpbRxt0C https://t.co/pa6SpfIi5J",en,[],['https://nyti.ms/2QTZF2F'],['https://pbs.twimg.com/media/EhA0JaDWkAAx7Mq.jpg'],0,1,0,[],[],https://twitter.com/SeeSawPodcast/status/1301597962028699649,,,1,https://pbs.twimg.com/media/EhA0JaDWkAAx7Mq.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1301569921600679937,1301569921600679937,2020-09-03 13:17:05 EDT,2020-09-03,13:17:05,-0400,609951650,amaeann,CajunJones,,I wouldn’t take the vaccine because Trump has strong armed the CDC AND FDA to approve several COVID-19 treatments that have not completed the research process. Therefore  he’ll force approval of anything that could cause more deaths.,en,[],[],[],0,0,0,[],[],https://twitter.com/Amaeann/status/1301569921600679937,,https://twitter.com/B52Malmet/status/1301151831666589697,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301566434305339392,1301566434305339392,2020-09-03 13:03:14 EDT,2020-09-03,13:03:14,-0400,36533481,myminutia,#StrongerTogether,,"The US CDC has told ""state health officials to be ready to distribute a COVID-19 vaccine to health-care workers &amp; other high-priority groups as soon as Nov 1, heightening fears that the agency is under pressure to approve a vaccine before Election Day.""
https://t.co/QsgR4Y7zAo",en,[],['https://www.washingtonpost.com/nation/2020/09/03/coronavirus-covid-live-updates-us/'],[],0,0,0,[],[],https://twitter.com/myminutia/status/1301566434305339392,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301564573821145089,1301564573821145089,2020-09-03 12:55:50 EDT,2020-09-03,12:55:50,-0400,860622654,lauras602,Laura,,"@SteveFDA @US_FDA @CDCgov @CDCDirector STOP bowing to political pressure!! You are scieintists, NOT politicians #FactsMatter Remember your Hippocratic Oath ""First do NO Harm"". DON'T approve a vaccine without  complete trials. DON'T limit Covid-19 testing to ""keep the numbers LOW""",en,"['stevefda', 'us_fda', 'cdcgov', 'cdcdirector']",[],[],0,0,0,['factsmatter'],[],https://twitter.com/LauraS602/status/1301564573821145089,,,0,,,,,,,,"{'user_id': '2904169317', 'username': 'SteveFDA'}",,,,
1301542716011163651,1301517956577480704,2020-09-03 11:28:59 EDT,2020-09-03,11:28:59,-0400,424234218,tsmit103,SilentMajorityNoLonger,,"@PeterProud14 Trump admin is saying to Governors that Covid 19 vaccine will be available November 1. Would you take it know that CDC is now bending to Trump's will? 3rd-phase clinical trials will not have been completed, will FDA approve for safety?",en,['peterproud14'],[],[],2,0,1,[],[],https://twitter.com/tsmit103/status/1301542716011163651,,,0,,,,,,,,"{'user_id': '1228010157625499648', 'username': 'PeterProud14'}",,,,
1301353173605593088,1301353173605593088,2020-09-02 22:55:49 EDT,2020-09-02,22:55:49,-0400,19241155,educationpalmer,Jason Palmer,,"Quick poll: When do you think the @CDC will approve the first COVID-19 vaccine for mass distribution, and will it be a success or a debacle?",en,['cdc'],[],[],1,0,0,[],[],https://twitter.com/educationpalmer/status/1301353173605593088,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301322847034290176,1301322847034290176,2020-09-02 20:55:18 EDT,2020-09-02,20:55:18,-0400,715633124483293186,louie497270,Louie Olave,,The new Covid -19 vaccine trials haven’t entered the third stage data research but the Trump political machine is pushing for a vaccine prior to the election! Most researchers say a viable vaccine would be complete in late December and January but Trump is pushing CDC to approve.,en,[],[],[],0,0,0,[],[],https://twitter.com/Louie497270/status/1301322847034290176,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1301311751976353804,1301311751976353804,2020-09-02 20:11:13 EDT,2020-09-02,20:11:13,-0400,1271604076279717888,marketzig,MarketZigZag,,"#COVID__19 #COVID19 #COVID #Covid_19 #coronavirus 
The CDC has asked state public health officials to prepare to distribute a potential coronavirus vaccine to high-risk groups as soon as late October.
My Take: 100% the FDA will approve a vaccine for emergency use in the Fall",en,[],[],[],0,0,0,"['covid__19', 'covid19', 'covid', 'covid_19', 'coronavirus']",[],https://twitter.com/MarketZig/status/1301311751976353804,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1302059953855881216,1301979190401536000,2020-09-04 21:44:18 EDT,2020-09-04,21:44:18,-0400,755610041969942528,1hope42016,Always Hope,,"@powers_bart Neither gravity nor the air outside played a role in Trump politicizing mask wearing, or in Trump forcing the CDC to change its recommendation regarding COVID testing, or in Trump pushing the FDA to approve a vaccine, ready or not, in time to boost his reelection chances.",en,['powers_bart'],[],[],1,0,0,[],[],https://twitter.com/1hope42016/status/1302059953855881216,,,0,,,,,,,,"{'user_id': '1262793468327297024', 'username': 'powers_bart'}",,,,
1302585957716119552,1302051278365716480,2020-09-06 08:34:27 EDT,2020-09-06,08:34:27,-0400,1061647847248977920,dinojoh53615572,dino johnson,,@DaniellaCarlisi Flu shot every year for years. Covid...I’m waiting until Canada or Germany approve a vaccine. Don’t trust Trump and now very unfortunately don’t trust CDC or FDA.  Such a miserable and dangerous shame.,en,['daniellacarlisi'],[],[],0,0,4,[],[],https://twitter.com/dinojoh53615572/status/1302585957716119552,,,0,,,,,,,,"{'user_id': '836073280947703809', 'username': 'DaniellaCarlisi'}",,,,
1303152997002743808,1303151074635735041,2020-09-07 22:07:40 EDT,2020-09-07,22:07:40,-0400,4322065997,thereal_truther,The Real Truther,,"@Crusaydah @delbigtree @NVICLoeDown A lot of idiocy/ignorance to unpack here
A) I'm neither. And there's nothing I've stated about COVID you could come close to refuting. Stop embarrassing yourself.
B) Do you agree with Del that the WHO is now a trustworthy source? 
C) CDC doesn't approve vaccines. The FDA does!",en,"['crusaydah', 'delbigtree', 'nvicloedown']",[],[],2,0,0,[],[],https://twitter.com/thereal_truther/status/1303152997002743808,,,0,,,,,,,,"{'user_id': '18583962', 'username': 'Crusaydah'}",,,,
1303000276484468739,1302961482716639233,2020-09-07 12:00:49 EDT,2020-09-07,12:00:49,-0400,1032703739503800321,wanda_bouchard,Wanda Bouchard,,"@realDonaldTrump You have done the worst job with the covid-19 virus.   You encouraged people to not wear face masks, denied that we even had a problem and now for political reasons you are lying to us about the vaccine.   We know there will be a vaccine when the FDA and CDC approve it.",en,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/wanda_bouchard/status/1303000276484468739,,,0,,,,,,,,"{'user_id': '25073877', 'username': 'realDonaldTrump'}",,,,
1304028741719461889,1304028741719461889,2020-09-10 08:07:34 EDT,2020-09-10,08:07:34,-0400,792449084,jasonukman,Jason Ukman,,"Public confidence in the CDC has dropped 16 points since April, according to the new poll. 
62% of Americans are worried the FDA will rush to approve a Covid-19 vaccine due to political pressure.
https://t.co/O8BEsBYT5a",en,[],['http://bit.ly/2FhgDFZ'],[],0,1,1,[],[],https://twitter.com/JasonUkman/status/1304028741719461889,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1304027251785306113,1304027251785306113,2020-09-10 08:01:39 EDT,2020-09-10,08:01:39,-0400,130000756,longevitymd,Fred Dennis,,"#COVID Editorial of the Day-Will there be a vaccine before the elections. CDC &amp; FDA have shown they are not scientifically believable, so likely they will approve. Should you get it? Ask what Faucci does. As for me, I’ll wait until significant numbers are vaccinated.",en,[],[],[],0,0,0,['covid'],[],https://twitter.com/LongevityMD/status/1304027251785306113,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1306699876470849536,1306695488167718912,2020-09-17 17:01:42 EDT,2020-09-17,17:01:42,-0400,793864324242550788,anti_malice,MinisterOfAntiMalice,,"@realDonaldTrump Saving lives would have m3ant acting in March when you #downplayed #covid. 
Pressuring #CDC to approve a vaccine is not an accomplishment. It is irresponsible.",en,['realdonaldtrump'],[],[],0,0,0,"['downplayed', 'covid', 'cdc']",[],https://twitter.com/anti_malice/status/1306699876470849536,,,0,,,,,,,,"{'user_id': '25073877', 'username': 'realDonaldTrump'}",,,,
1306682938621390850,1306682938621390850,2020-09-17 15:54:24 EDT,2020-09-17,15:54:24,-0400,899802065979015169,bazinthecity,Baz 💙🇺🇲🌍,,"Folks, I'm really worried about #Fauci and the #CovidVaccine. I'm worried that he'll fold and approve Trump's rushed vaccine in Oct. The last time we trusted an institutionalist (Mueller), he let us down big-time. Thoughts? #covid #COVID19 #coronavirus #DrFauci #redfield #CDC https://t.co/WEF5Ks9iX8",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EiJFM-AXgAEbdKG.jpg'],0,0,0,"['fauci', 'covidvaccine', 'covid', 'covid19', 'coronavirus', 'drfauci', 'redfield', 'cdc']",[],https://twitter.com/BazintheCity/status/1306682938621390850,,,1,https://pbs.twimg.com/tweet_video_thumb/EiJFM-AXgAEbdKG.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1306624921309675522,1306586684935503872,2020-09-17 12:03:51 EDT,2020-09-17,12:03:51,-0400,45648095,gmrowden,Gregory,,"@markknoller An unsafe, rushed, worthless, possibly deadly 'MAGA vaccine' that Trump forcing his goons at CDC/FDA to approve is going to be ready in a few weeks so the GOP can claim Trump came up with a cure for COVID-19 just before the election? You mean that vaccine?",en,['markknoller'],[],[],0,0,0,[],[],https://twitter.com/gmrowden/status/1306624921309675522,,,0,,,,,,,,"{'user_id': '31127446', 'username': 'markknoller'}",,,,
1306594703131852800,1306594703131852800,2020-09-17 10:03:47 EDT,2020-09-17,10:03:47,-0400,750333997826256896,debeprettything,Deborah Chapman,,"Under pressure the CDC &amp; FDA
could w pressure from @POTUS
approve a vaccine before Nov.3rd.
to help him look like a Covid hero.",en,['potus'],[],[],0,0,0,[],[],https://twitter.com/Debeprettything/status/1306594703131852800,,https://twitter.com/B52Malmet/status/1306428478032666625,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1306391505591037952,1306283771239575553,2020-09-16 20:36:21 EDT,2020-09-16,20:36:21,-0400,1303307150522036227,bagwelllizzy,Lizzy Bagwell,,"@funder 1st the CDC has nothing to do with vaccines, that would be the FDA that must approve it...the CDC was over controlling COVID...so who fail? There is a ONLINE distribution outline https://t.co/yWzNimIVkM",en,['funder'],['https://www.cdc.gov/vaccines/imz-managers/downloads/COVID-19-Vaccination-Program-Interim_Playbook.pdf'],[],0,0,0,[],[],https://twitter.com/BagwellLizzy/status/1306391505591037952,,,0,,,,,,,,"{'user_id': '14247236', 'username': 'funder'}",,,,
